CODEVALUE,ID,STATUS,PREFLABEL_FI,PREFLABEL_SV,PREFLABEL_EN,DESCRIPTION_FI,SHORTNAME,HIERARCHYLEVEL,STARTDATE,ENDDATE
9312,3fac7128-b2a0-4ff0-a21c-07573f9dd075,VALID,Maa- ja vesirakentamisen avustavat työntekijät,"Medhjälpare, anläggningsverksamhet",Civil engineering labourers,"Luokan yleiskuvaus: Tekevät teiden, patojen ja vastaavien rakennelmien rakentamiseen ja kunnossapitoon liittyviä rutiininomaisia töitä.

Tehtäviä:
- teiden ja rautateiden rakentamiseen ja kunnossapitoon liittyvien aukkojen ja kaivantojen kaivaminen ja täyttäminen, soran ja vastaavien materiaalien levittäminen
- rakennusmateriaalien ja -laitteiden purkaminen ja lastaaminen ja kuljettaminen rakennustyömailla

Esimerkkejä:
- ratatyöntekijä
- kunnossapitotyömies (tietyö)
- asfalttityöntekijä
- tietyöntekijä Tähän kuuluu:  Tähän ei kuulu: - asfalttiasemanhoitaja (betoniteollisuus) (8114)
- asfalttikoneenkuljettaja (8342)",,,2010-01-01,
9313,d67232d5-daa9-418a-93d1-720a21abe8a8,VALID,Rakennusalan avustavat työntekijät,"Medhjälpare, byggnadsverksamhet",Building construction labourers,"Luokan yleiskuvaus: Tekevät erilaisia rakentamiseen liittyviä rutiininomaisia töitä.

Tehtäviä:
- rakennusmateriaalien ja -laitteiden purkaminen ja lastaaminen ja kuljettaminen rakennustyömaalla
- käytettyjen rakennustiilien puhdistaminen ja muu yksinkertainen työ purkutyömailla
- erilaisten esteiden purkaminen ja raivaaminen ohjeiden mukaan

Esimerkkejä:
- sekatyömies (talonrakennus)
- rakennusapulainen
- muurarin apulainen Tähän kuuluu:  Tähän ei kuulu: - rakennusmuurari (7112)
- talonrakentaja (7111)
- purkutyöntekijä (rakennusten) (7119)
- sekatyöntekijä (9622)",,,2010-01-01,
932,b3c7026f-72af-48a4-8369-73c3aee736eb,VALID,Valmistusalan avustavat työntekijät,Medhjälpare inom tillverkning,Manufacturing labourers,"Luokan yleiskuvaus: Suorittavat erilaisia yksinkertaisia tai rutiiniluonteisia manuaalisia tehtäviä teollisuudessa koneenkäyttäjien ja tuotteiden kokoonpanijoiden apuna. Lajittelevat tuotteita ja komponentteja.

Tehtäviin kuuluu yleensä: materiaalien ja erilaisten tuotteiden pakkaaminen käsin, pullojen, laatikoiden, pussien ja muiden astioiden tai säiliöiden täyttäminen tuotteilla käsin, tuotteiden ja säiliöiden merkitseminen tai etikettien kiinnittäminen niihin käsin, tavaroiden, materiaalien ja laitteiden siirtäminen työalueille, koneiden, laitteiden ja työkalujen puhdistaminen, tuotteiden tai komponenttien lajittelu käsin, komponenttien yksinkertainen kokoaminen käsin. Tähän kuuluu: - 9321 Käsinpakkaajat
- 9329 Muut valmistusalan avustavat työntekijät Tähän ei kuulu: ",,,2010-01-01,
9321,3b5c90fc-8814-42a0-a95a-3e907262483c,VALID,Käsinpakkaajat,Handpaketerare,Hand packers,"Luokan yleiskuvaus: Punnitsevat, pakkaavat ja varustavat etiketeillä tai merkitsevät muuten materiaaleja ja tuotteita käsin.

Tehtäviä:
- materiaalien ja tuotteiden punnitseminen, kääriminen, sulkeminen tiivisti ja pakkaaminen käsin
- pullojen, tölkkien, laatikkojen, pussien ja muiden säiliöiden täyttäminen käsin
- tuotteiden, pakkausten ja erilaisten astioiden ja säiliöiden merkitseminen tai varustaminen etiketeillä käsin

Esimerkkejä:
- käsinpakkaaja Tähän kuuluu:  Tähän ei kuulu: - merkintälaitteenhoitaja (8183)
- pakkauskoneenhoitaja (8183)
- käärintäkoneenhoitaja (8183)",,,2010-01-01,
9329,33181f79-a058-4c3c-b29f-2e0ab615c82d,VALID,Muut valmistusalan avustavat työntekijät,Övriga medhjälpare inom industrin,Manufacturing labourers not elsewhere classified,"Luokan yleiskuvaus: Toimivat koneenkäyttäjien ja kokoonpanijoiden apuna ja tekevät sellaisia teolliseen tuotantoon kuuluvia töitä, joita ei ole luokiteltu muualle.

Tehtäviä:
- tavaroiden, materiaalien, laitteiden ym. siirtäminen työalueelle, valmiiden kappaleiden poistaminen
- ajoneuvojen ja kärryjen lastaaminen ja purkaminen
- koneiden, laitteiden ja työkalujen puhdistaminen
- tuotteiden tai komponenttien lajittelu käsin
- komponenttien yksinkertainen kokoaminen käsin

Esimerkkejä:
- pullolajittelija
- komponenttien kokooja (käsin) Tähän kuuluu:  Tähän ei kuulu: - sähkölaitteiden kokoonpanija (8212)
- elektroniikkakokooja (8212)
- kokoonpanija (muovituote) (8219)
- kumituotteiden kokoonpanija (8219)",,,2010-01-01,
933,030ea0b6-4971-4bd3-a741-779f7a394e9f,VALID,Rahdinkäsittelijät ja varastotyöntekijät ym.,"Godshanterare, lagerarbetare m.fl.",Transport and storage labourers,"Luokan yleiskuvaus: Kuljettavat matkustajia ja tavaroita eläinvetoisilla, työnnettävillä tms. vastaavilla kulkuneuvoilla. Käsittelevät rahtia ja laukkuja ja laittavat tavaroita varastoihin.

Tehtäviin kuuluu yleensä: matkustajien, tavaroiden tms. kuljettaminen eläinvetoisilla, työnnettävillä tai muilla vastaavilla kulkuneuvoilla; rahdin käsitteleminen käsin; hyllyjen täyttäminen ja tavaroiden näytteille asettaminen kaupoissa. Tähän kuuluu: - 9331 Käsivetoisten- ja poljinkulkuneuvojen kuljettajat
- 9332 Eläinvetoisten kulkuneuvojen kuljettajat
- 9333 Rahdinkäsittelijät, varastotyöntekijät ym.
- 9334 Hyllyjen täyttäjät Tähän ei kuulu: ",,,2010-01-01,
9331,6da0c91b-f1d4-42c3-8620-3e66ba9b4e27,VALID,Käsivetoisten- ja poljinkulkuneuvojen kuljettajat,Förare av hand- och pedaldrivna bilar,Hand and pedal vehicle drivers,Luokan yleiskuvaus: Tämä luokka ei ole käytössä Suomessa. Tähän kuuluu:  Tähän ei kuulu: ,,,2010-01-01,
9332,c479121e-a0e7-483c-962e-662413e0a558,VALID,Eläinvetoisten kulkuneuvojen kuljettajat,Förare av djurdragna fordon,Drivers of animal-drawn vehicles and machinery,"Luokan yleiskuvaus: Ohjaavat eläinvetoisia kulkuneuvoja, kuljettavat matkustajia ja tavaraa; myös maa- ja metsätalouteen liittyvien eläinvetoisten koneiden ja laitteiden ohjaajat luokitellaan tähän ryhmään.

Tehtäviä:
- valjastavat eläimiä ja kytkevät ne eläinvetoisiin laitteisiin
- lastaavat tai purkavat tavaraa tai avustavat matkustajia kulkuvälineeseen tai pois
- ylläpitävät vedettävän kaluston kuntoa, tekevät pieniä korjauksia
- huolehtivat eläimistä, puhdistavat ja syöttävät eläimiä

Esimerkkejä:
- koiravaljakon ajaja Tähän kuuluu:  Tähän ei kuulu: - kilparatsastaja (3421)
- raviohjastaja (3421)",,,2010-01-01,
9333,c8216fdd-f31d-4346-a28f-18cad2392fcc,VALID,"Rahdinkäsittelijät, varastotyöntekijät ym.","Godshanterare, lagerarbetare m.fl.",Freight handlers,"Luokan yleiskuvaus: Pakkaavat, lastaavat ja purkavat huonekaluja ja muita tavaroita muutoissa; kuormaavat ja purkavat lentokoneiden ym. rahtia; kuljettavat, kantavat ja pinoavat tavaroita varastoissa.

Tehtäviä:
- pakkaavat, lastaavat ja purkavat tavaroita lentokentillä ja erilaisissa varastoissa
- pakkaavat ja purkavat tavarat kotitalouksien, toimistojen yms. muutoissa
- pakkaavat ja purkavat tavaraa pakettiautoista, vaunuista, lentokentiltä; laittavat ne kuljetushihnoille yms.
- liittävät toisiinsa tankkereiden ja muiden alusten letkuja raakaöljyn, nestemäisten kaasujen ja muiden nesteiden purkamiseksi maissa oleville laitoksille
- kuljettavat ja siirtävät tavaraa varastoissa
- järjestävät ja lajittelevat rahtitavaraa ennen lastausta ja purkamista

Esimerkkejä:
- muuttomies
- varastotyöntekijä
- terminaalityöntekijä
- rahtaaja (lentoasema) Tähän kuuluu:  Tähän ei kuulu: - trukinkuljettaja (83442)
- ahtaaja (83441)
- varastonhoitaja (4321)",,,2010-01-01,
9334,062f4d70-cde5-492f-bf93-703b8b312db2,VALID,Hyllyjen täyttäjät,Varupåfyllare,Shelf fillers,"Luokan yleiskuvaus: Täyttävät hyllyjä supermarketeissa ja vähittäis- ja tukkukaupoissa, pitävät myymälätilat ja esittelyalueet siisteinä ja järjestyksessä.

Tehtäviä:
- tavaroiden asettaminen koreihin, hyllyihin ja telineisiin
- vanhentuneiden tuotteiden poistaminen ja hyllyjen järjestyksen ylläpitäminen
- opastaminen ja tuotteiden hakeminen asiakkaille hyllyistä
- saapuvan tavaran vastaanottaminen ja mahdollisten virheiden tai vahinkojen tarkastaminen

Esimerkkejä:
- hyllyjen täyttäjä
- myymäläapulainen Tähän kuuluu:  Tähän ei kuulu: - myyjä (5223)
- myymälän kassa (5230)",,,2010-01-01,
94,01ab728f-4890-48a4-8ba9-a30d8943ec2d,VALID,Avustavat keittiö- ja ruokatyöntekijät,Köks- och restaurangbiträden,Food preparation assistants,"Luokan yleiskuvaus: Valmistelevat ja valmistavat tilauksesta suppeaa valikoimaa esivalmistettuja aterioita tai juomia, siivoavat pöytiä ja keittiöalueita ja pesevät astioita.

Tehtäviin kuuluu yleensä: yksinkertaisten tai esivalmistettujen aterioiden ja juoma-annosten, kuten voileipien, pizzojen, grilliannosten, salaattien ja kahviannosten valmisteleminen, aterioiden valmistuksessa tarvittavien raaka-aineiden peseminen, pilkkominen, mittaaminen ja sekoittaminen, keittiölaitteiden, kuten grillien, mikroaaltouunien ja rasvakeitinten käyttäminen, keittiöiden, ruoanvalmistus- ja tarjoilualueiden siivoaminen, ruoan valmistusastioiden ja muiden keittiöissä ja ravintoloissa tarvittavien välineiden puhdistaminen. Tähän kuuluu: -  941 Avustavat keittiö- ja ruokatyöntekijät Tähän ei kuulu: ",,,2010-01-01,
941,9bd0466c-de07-422c-a519-e587eb4df6a7,VALID,Avustavat keittiö- ja ruokatyöntekijät,Köks- och restaurangbiträden,Food preparation assistants,"Luokan yleiskuvaus: Valmistelevat ja valmistavat tilauksesta suppeaa valikoimaa esivalmistettuja aterioita tai juomia, siivoavat pöytiä ja keittiöalueita ja pesevät astioita.

Tehtäviin kuuluu yleensä: yksinkertaisten tai esivalmistettujen aterioiden ja juoma-annosten kuten voileipien, pizzojen, grilliannosten, salaattien ja kahviannosten valmisteleminen; aterioiden valmistuksessa tarvittavien raaka-aineiden peseminen, pilkkominen, mittaaminen ja sekoittaminen; keittiölaitteiden, kuten grillien, mikroaaltouunien ja rasvakeitinten käyttäminen; keittiöiden, ruoanvalmistus- ja tarjoilualueiden siivoaminen; ruoan valmistusastioiden ja muiden keittiöissä ja ravintoloissa tarvittavien välineiden puhdistaminen. Tähän kuuluu: - 9411 Pikaruokatyöntekijät
- 9412 Avustavat keittiötyöntekijät Tähän ei kuulu: ",,,2010-01-01,
9411,55408f3e-3dca-4366-bf44-74f7e47a80b0,VALID,Pikaruokatyöntekijät,Personal inom snabbmatssektorn,Fast food preparers,"Luokan yleiskuvaus: Valmistavat ja keittävät rajallista valikoimaa yksinkertaisia valmistelutoimia vaativia ja vähän eri ainesosia sisältäviä aterioita tai juoma-annoksia. Voivat ottaa tilauksia asiakkailta ja tarjoilla tiskeille tai pöytiin.

Tehtäviä:
- yksinkertaisten aterioiden ja juoma-annoksien, kuten kerrosvoileipien, pizzojen, grilliannoksien, salaattien ja kahvin, valmistaminen
- ruoka-annosainesten peseminen, pilkkominen, mittaaminen ja sekoittaminen keskenään
- valmisruokien lämmittäminen
- ruoka- ja juomatilausten vastaanottaminen ja tarjoileminen
- pikaruoan ainesten tilaaminen ja toimitusten vastaanottaminen
- hygienia-, terveys- ja turvallisuustason ylläpitäminen työalueilla
- suurikapasiteettisten keittiölaitteiden, kuten grillien, rasvakeitinten tai pariloiden käyttäminen
- valmistetun ruoan laatu- ja määrävaatimusten täyttymisen varmistaminen

Esimerkkejä:
- pizzanpaistaja
- hampurilaistyöntekijä
- pikaruokatyöntekijä Tähän kuuluu:  Tähän ei kuulu: - keittiömestari (3434)
- keittäjä (51201)
- tarjoilija (5131)
- kahvilamyyjä (5246)",,,2010-01-01,
9412,6240be19-cab2-483e-b1c6-6bcd4e8ee80e,VALID,Avustavat keittiötyöntekijät,Köksbiträden,Kitchen helpers,"Luokan yleiskuvaus: Siivoavat pöytiä, puhdistavat keittiöalueita, pesevät astioita, valmistelevat ainesosia ja tekevät muita töitä aterioita ja juoma-annoksia valmistavien tai tarjoilevien työntekijöiden apuna.

Tehtäviä:
- keittiöiden, ruoan valmistus- ja tarjoilualueiden puhdistaminen
- kokkien ja keittiöpäälliköiden ym. avustaminen ruoan valmistelussa pesemällä, kuorimalla, pilkkomalla, paloittelemalla, mittaamalla ja sekoittamalla keskenään ainesosia
- astiakokonaisuuksien kokoaminen tarjoilua varten
- tarvikkeiden purkaminen ja varastoiminen kylmiöihin, kaappeihin yms.
- yksinkertaisten ruoka-annosten valmisteleminen, valmistaminen, paistaminen ja lämmittäminen

Esimerkkejä:
- astiankantaja
- keittiöapulainen
- astianpesijä Tähän kuuluu:  Tähän ei kuulu: - keittäjä (51201)
- pikaruokatyöntekijä (9411)",,,2010-01-01,
95,d532c13f-c7ab-4b1b-99c8-6d554adc50a7,VALID,"Katumyyjät, kengänkiillottajat ym.","Gatuförsäljare, skoputsare m.fl.",Street and related sales and service workers,"Luokan yleiskuvaus: Tarjoavat ja myyvät erilaisia tavaroita (pl. elintarvikkeet) ja palveluita kaduilla ja muualla ulkotiloissa kärryistä, autosta tms. ilman kiinteätä myyntipistettä kuten myyntikojua.

Tehtäviin kuuluu yleensä: myytävien tavaroiden hankkiminen tai valmistaminen, myytävien tavaroiden lastaaminen, kuljetus ja purkaminen, palvelujen toteuttamiseen tarvittavien materiaalien hankinta, tavaroiden tai palvelujen tarjoaminen kadulla, kenkien puhdistaminen ja kiillottaminen, auton ikkunoiden puhdistaminen ja kiillottaminen, lähettinä toimiminen, lehtisten ja ilmaislehtien jakaminen, maksun vastaanottaminen välittömästi. Tähän kuuluu: - 951 Mainosten jakajat, kengänkiillottajat ym.
- 952 Katumyyjät (pl. elintarvikkeet) Tähän ei kuulu: ",,,2010-01-01,
951,c880d99e-726e-4aa4-bea1-b3e302fa8e67,VALID,"Mainosten jakajat, kengänkiillottajat ym.","Reklamutdelare, skoputsare m.fl.",Street and related service workers,"Luokan yleiskuvaus: Tarjoavat kaduilla ja muissa julkisissa paikoissa erilaisia palveluita, kuten kenkien kiillotusta, autojen ikkunoiden pesua, lähettinä toimimista, lehtisten jakamista, omaisuuden vahtimista ja muiden välittömästi paikan päällä toteutettavien palvelujen tarjoamista.

Tehtäviin kuuluu yleensä: palvelujen tuottamisessa tarvittavien materiaalien hankinta, tavaroiden tai palvelujen tarjoaminen kadulla, kenkien puhdistaminen ja kiillottaminen, auton ikkunoiden puhdistaminen ja kiillottaminen, lähettinä toimiminen, lehtisten ja ilmaislehtien jakaminen, maksun vastaanottaminen. Tähän kuuluu: - 9510 Mainosten jakajat, kengänkiillottajat ym. Tähän ei kuulu: ",,,2010-01-01,
9510,b35d5f56-aee8-4640-8054-a8008792fed4,VALID,"Mainosten jakajat, kengänkiillottajat ym.","Reklamutdelare, skoputsare m.fl.",Street and related service workers,"Luokan yleiskuvaus: Tarjoavat kaduilla ja muissa julkisissa paikoissa erilaisia palveluita, kuten kenkien kiillotusta, autojen ikkunoiden pesua, lähettinä toimimista ja muiden välittömästi paikan päällä toteutettavien palvelujen tarjoamista kuten mainoslehtisten jakamista ohikulkijoille. Tähän luetaan myös mainosten jakaminen postilaatikkoihin sekä lähettinä toimiminen.

Tehtäviä:
- palvelujen tuottamisessa tarvittavien materiaalien hankkiminen
- tavaroiden tai palvelujen tarjoaminen kadulla
- kenkien puhdistaminen ja kiillottaminen
- auton ikkunoiden puhdistaminen ja kiillottaminen
- lähettinä toimiminen
- kuljettajien avustaminen pysäköintipaikan löytämisessä ja auton koskemattomuuden varmistaminen kuljettajan poissa ollessa
- lehtisten ja ilmaisjakelulehtien jakaminen

Esimerkkejä:
- mainostenjakaja
- ilmaislehtien jakaja
- feissari Tähän kuuluu:  Tähän ei kuulu: - lähetti (9621)
- huoltamotyöntekijä (5245)",,,2010-01-01,
952,e721b1f7-8a03-49bc-a140-080cbbfbd789,VALID,Katumyyjät (pl. elintarvikkeet),Gatuförsäljare (utom livsmedel),Street vendors (excluding food),"Luokan yleiskuvaus: Myyvät yleensä rajoitettua tavaravalikoimaa (pl. helposti pilaantuva ruoka ja juoma) kaduilla ja julkisissa paikoissa kuten asemilla.

Tehtäviin kuuluu yleensä: myytävien tuotteiden ostaminen tai vastaanottaminen tai yksinkertaisten tuotteiden valmistaminen, korin, tarjottimen, työntökärryn, polkupyörän, kuorma-auton tai muun kulkuneuvon tai kuljetusvälineen lastaaminen ja purkaminen tavaroiden kuljettamiseksi kaduille tai julkisiin paikkoihin kuten asemille tai elokuvateattereihin, tavaroiden asettaminen esille. Tähän kuuluu: - 9520 Katumyyjät (pl. elintarvikkeet) Tähän ei kuulu: ",,,2010-01-01,
9520,5680a7fa-1607-4633-9c5b-0d615ac5eaee,VALID,Katumyyjät (pl. elintarvikkeet),Gatuförsäljare (utom livsmedel),Street vendors (excluding food),"Luokan yleiskuvaus: Myyvät rajoitettua tavaravalikoimaa kaduilla ja julkisissa paikoissa tai yleisötapahtumissa, kuten festivaaleilla, urheilutapahtumissa jne. työntökärryistä, tarjottimilta tms. Tähän ei lueta sellaisia myyjiä, jotka myyvät välittömästi nautittavaksi tarkoitettuja, esivalmistettuja lämpimiä tai kylmiä aterioita tai juoma-annoksia (5212 Katumyyjät, elintarvikkeet) eikä kioski- tai torimyyjiä (5211).

Tehtäviä:
- myytävien tuotteiden ostaminen tai vastaanottaminen ja yksinkertaisten tuotteiden valmistaminen
- korin, tarjottimen, työntökärryn, polkupyörän tai muun kulkuneuvon tai kuljetusvälineen lastaaminen ja purkaminen tavaroiden kuljettamiseksi kaduille tai julkisiin paikkoihin
- tavaroiden asettaminen esille
- potentiaalisten asiakkaiden lähestyminen kadulla ja tavaroiden myyminen heille
- maksun saaminen välittömästi

Esimerkkejä:
- ilmapallomyyjä
- joulukuusimyyjä
- karnevaalitarvikkeiden myyjä Tähän kuuluu:  Tähän ei kuulu: - torimyyjä (5211)
- ulkokioskimyyjä (5211)
- hot dog -myyjä (5212)
- ilmaislehtien jakaja (9510)
- feissari (9510)",,,2010-01-01,
96,9b47810e-6113-46d5-aeae-7073e0e6a72a,VALID,Katujen puhtaanapidon ja jätehuollon työntekijät ym.,Gaturenhållningsarbetare och avfallshanterare m.fl.,Refuse workers and other elementary workers,"Luokan yleiskuvaus: Lakaisevat ja puhdistavat katuja, puistoja ym. Keräävät ja käsittelevät roskia ja jätteitä virastoissa, laitoksissa, kaatopaikoilla ym. Tekevät yksinkertaisia korjaustöitä tai muita tilapäisiä töitä yksityisille kotitalouksille, yrityksille ja yhteisöille esim. puhdistavat, maalaavat ja huoltavat rakennuksia, pihoja ja laitteita. Tähän kuuluu: - 961 Jätehuoltotyöntekijät
- 962 Sanomalehtien jakajat, lähetit ym. Tähän ei kuulu: ",,,2010-01-01,
961,1554fee3-55a6-4db3-9f56-d012fb6bc417,VALID,Jätehuoltotyöntekijät,Avfallshanterare,Refuse workers,"Luokan yleiskuvaus: Keräävät, käsittelevät ja kierrättävät jätteitä rakennuksista, pihoilta, kaduilta ja muilta julkisilta paikoilta sekä pitävät kadut ja muut julkiset paikat puhtaina.

Tehtäviin kuuluu yleensä: jätteiden kerääminen ja käsitteleminen; jätteiden lajitteleminen eri materiaalien kuten paperin, lasin, muovin tai alumiinin mukaan; katujen, puistojen ja muiden julkisten paikkojen lakaisu ja puhdistaminen. Tähän kuuluu: - 9611 Jätteiden kerääjät
- 9612 Jätteiden lajittelijat
- 9613 Kadunlakaisijat ym. Tähän ei kuulu: ",,,2010-01-01,
9611,ad89dcef-978e-4472-ab94-fe7711d9cafa,VALID,Jätteiden kerääjät,Avfallsinsamlare,Garbage and recycling collectors,"Luokan yleiskuvaus: Keräävät roskat ja kierrätysesineet sekä poistavat roskat rakennuksista, pihoilta, kaduilta ja muista paikoista.

Tehtäviä:
- roskien ja kierrätettävien materiaalien kerääminen ja kuljettaminen ja niiden vieminen roskasäiliöihin ja jäte- ja kierrätysautoihin
- roskien kuljettaminen autolla tai jäte- ja kierrätysautoilla
- roskasäiliöiden nostaminen ja niiden sisältöjen tyhjentäminen kuorma-autoihin ja suurempiin säiliöihin
- jäte- ja kierrätysautojen purkaminen

Esimerkkejä:
- apukuljettaja (jätehuolto)
- kaatopaikkatyöntekijä Tähän kuuluu:  Tähän ei kuulu: - jäteautonkuljettaja (8332)
- lumenluoja (9613)",,,2010-01-01,
9612,7a025f86-fcaf-417a-aa7a-6b6d4d8b2b14,VALID,Jätteiden lajittelijat,Avfallssorterare,Refuse sorters,"Luokan yleiskuvaus: Tunnistavat ja lajittelevat kierrätykseen sopivat tavarat myyntiä tai myöhempää käyttöä varten. Voivat työskennellä kierrätysyrityksessä tai myös ostaa näitä tavaroita.

Tehtäviä:
- tavaroiden kerääminen kierrätykseen kotitalouksilta, yrityksiltä ja teollisuuslaitoksilta tai julkisilta paikoilta kuten kaduilta
- paperin, lasin, muovin, alumiinin tai muun kierrätysmateriaalin lajitteleminen tyypeittäin
- huonekalujen, laitteiden, koneiden tai komponenttien, jotka soveltuvat korjattaviksi tai uudelleen käytettäviksi, tunnistaminen ja talteen ottaminen
- kierrätettävän tai monikäyttöisen materiaalin myyminen

Esimerkkejä:
- kierrätystyöntekijä
- lajittelija (kierrätyskeskus)
- kierrätyskeskusapulainen Tähän kuuluu:  Tähän ei kuulu: ",,,2010-01-01,
